Product Name,Order YearMonth,Order Quantity,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Inventory to Sales Delta
Garmin Approach S3 Golf GPS Watch,0,0.0,201703,0,2.01727,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201703,0,0.51127,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201703,0,0.28227,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201703,0,2.03648,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201703,0,1.15999,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201703,0,1.27134,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201703,0,0.54004,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201703,0,2.00759,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201703,0,0.57377,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201703,0,1.4208,0.0
Ogio Race Golf Shoes,0,0.0,201703,0,2.12774,0.0
insta-bed Neverflat Air Mattress,0,0.0,201703,0,1.68446,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201703,0,0.60374,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201703,0,1.25847,0.0
Polar Loop Activity Tracker,0,0.0,201703,0,1.7738,0.0
Pelican Maverick 100X Kayak,0,0.0,201703,0,0.24165,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201703,0,2.09296,0.0
Total Gym 1400,0,0.0,201703,0,1.1239,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201703,0,1.35533,0.0
Titleist Club Glove Travel Cover,0,0.0,201703,0,2.13051,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201703,0,1.00876,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201703,0,1.24593,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201703,0,0.47958,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201703,0,1.8108,0.0
SOLE E35 Elliptical,0,0.0,201703,16,2.01744,16.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201703,6,0.55303,6.0
SOLE E25 Elliptical,0,0.0,201703,23,1.48924,23.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201703,26,1.16548,26.0
Nike Men's Comfort 2 Slide,0,0.0,201702,4,0.92344,4.0
Glove It Women's Imperial Golf Glove,0,0.0,201702,0,0.33922,0.0
Glove It Imperial Golf Towel,0,0.0,201702,0,0.50317,0.0
Under Armour Women's Ignite Slide,0,0.0,201702,0,2.06439,0.0
Titleist Pro V1x High Numbers Personalized Go,0,0.0,201702,0,0.52119,0.0
Nike Women's Tempo Shorts,0,0.0,201702,0,0.92243,0.0
Hirzl Women's Soffft Flex Golf Glove,0,0.0,201702,4,0.65465,4.0
Clicgear 8.0 Shoe Brush,0,0.0,201702,0,1.33091,0.0
Children's heaters,0,0.0,201702,0,1.73843,0.0
Web Camera,0,0.0,201702,0,2.3387,0.0
Dell Laptop,0,0.0,201702,39,1.13471,39.0
Porcelain crafts,0,0.0,201702,0,2.2439,0.0
Sports Books,0,0.0,201702,0,1.35525,0.0
DVDs,0,0.0,201702,0,1.53947,0.0
Industrial consumer electronics,0,0.0,201702,0,2.17559,0.0
Fighting video games,0,0.0,201702,0,0.70485,0.0
Summer dresses,0,0.0,201702,0,0.19652,0.0
Lawn mower,0,0.0,201702,0,2.09754,0.0
Adult dog supplies,0,0.0,201702,0,1.38877,0.0
Rock music,0,0.0,201702,0,1.60965,0.0
Elevation Training Mask 2.0,0,0.0,201702,0,1.36939,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201702,0,1.19415,0.0
Toys,0,0.0,201702,0,1.22915,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201702,0,0.95331,0.0
Bag Boy M330 Push Cart,0,0.0,201702,0,0.85567,0.0
Merrell Women's Grassbow Sport Hiking Shoe,0,0.0,201702,0,1.31982,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201702,0,2.27729,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,0,0.0,201702,0,1.51046,0.0
First aid kit,0,0.0,201702,0,1.19987,0.0
CDs of rock,0,0.0,201702,0,0.38238,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201702,0,1.3811,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201702,0,0.93774,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201702,0,1.78495,0.0
The North Face Women's Recon Backpack,0,0.0,201702,0,0.46957,0.0
Smart watch,0,0.0,201702,0,0.81987,0.0
Baby sweater,0,0.0,201702,0,1.59907,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201702,0,1.87056,0.0
Men's gala suit,0,0.0,201702,0,0.27487,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201702,0,1.49753,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201702,0,0.1202,0.0
LIJA Women's Button Golf Dress,0,0.0,201702,0,0.67709,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201702,0,0.72678,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201702,0,2.12158,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201702,0,1.25235,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201702,0,1.07664,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201702,0,1.54548,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201702,0,2.3418,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201702,0,2.25422,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201702,0,0.80069,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201702,0,1.05431,0.0
Ogio Race Golf Shoes,0,0.0,201702,0,1.21307,0.0
insta-bed Neverflat Air Mattress,0,0.0,201702,0,0.67349,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201702,0,1.12731,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201702,0,2.33803,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201702,0,0.8895,0.0
Polar Loop Activity Tracker,0,0.0,201702,0,2.18426,0.0
Pelican Maverick 100X Kayak,0,0.0,201702,0,2.20262,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201702,0,0.53505,0.0
Total Gym 1400,0,0.0,201702,0,1.83943,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201702,0,1.20023,0.0
Titleist Club Glove Travel Cover,0,0.0,201702,0,2.25092,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201702,0,0.8576,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201702,0,0.1891,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201702,0,1.80266,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201702,0,1.39626,0.0
SOLE E35 Elliptical,0,0.0,201702,13,1.91587,13.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201702,2,0.31626,2.0
SOLE E25 Elliptical,0,0.0,201702,36,1.15565,36.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201702,33,1.67115,33.0
Team Golf St. Louis Cardinals Putter Grip,0,0.0,201701,0,2.10502,0.0
Columbia Men's PFG Anchor Tough T-Shirt,0,0.0,201701,0,1.09663,0.0
Under Armour Women's Ignite Slide,0,0.0,201701,0,1.54841,0.0
Hirzl Women's Hybrid Golf Glove,0,0.0,201701,0,0.73479,0.0
Top Flite Women's 2017 XL Hybrid,0,0.0,201701,0,0.48646,0.0
Team Golf San Francisco Giants Putter Grip,0,0.0,201701,0,1.18523,0.0
adidas Men's Germany Black Crest Away Tee,0,0.0,201701,3,1.78696,3.0
Titleist Pro V1 High Numbers Personalized Gol,0,0.0,201701,0,0.67251,0.0
Bag Boy Beverage Holder,0,0.0,201701,0,0.31474,0.0
Team Golf New England Patriots Putter Grip,0,0.0,201701,0,1.50699,0.0
Under Armour Kids' Mercenary Slide,0,0.0,201701,0,1.43643,0.0
Children's heaters,0,0.0,201701,0,2.03768,0.0
Web Camera,0,0.0,201701,0,2.03583,0.0
Dell Laptop,0,0.0,201701,15,0.58128,15.0
Porcelain crafts,0,0.0,201701,0,0.69135,0.0
Sports Books,0,0.0,201701,0,2.32011,0.0
DVDs,0,0.0,201701,0,1.77452,0.0
Industrial consumer electronics,0,0.0,201701,0,1.71856,0.0
Fighting video games,0,0.0,201701,0,2.07795,0.0
Summer dresses,0,0.0,201701,0,0.65346,0.0
Lawn mower,0,0.0,201701,0,0.1902,0.0
Adult dog supplies,0,0.0,201701,0,0.21092,0.0
Rock music,0,0.0,201701,0,0.38304,0.0
Elevation Training Mask 2.0,0,0.0,201701,0,0.91883,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201701,0,0.42023,0.0
Toys,0,0.0,201701,0,2.10126,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201701,0,0.76509,0.0
Bag Boy M330 Push Cart,0,0.0,201701,0,1.75165,0.0
Merrell Women's Grassbow Sport Hiking Shoe,0,0.0,201701,0,1.47058,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201701,0,1.7261,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,0,0.0,201701,0,0.74634,0.0
First aid kit,0,0.0,201701,0,1.32397,0.0
CDs of rock,0,0.0,201701,0,1.2696,0.0
Polar FT4 Heart Rate Monitor,0,0.0,201701,0,2.07271,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201701,0,0.32438,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201701,0,1.29607,0.0
Fitbit The One Wireless Activity & Sleep Trac,0,0.0,201701,0,2.11812,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201701,0,2.11622,0.0
The North Face Women's Recon Backpack,0,0.0,201701,0,1.05467,0.0
Smart watch,0,0.0,201701,0,1.86898,0.0
Baby sweater,0,0.0,201701,0,0.23083,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201701,0,1.99864,0.0
Men's gala suit,0,0.0,201701,0,1.45481,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201701,0,1.99622,0.0
LIJA Women's Button Golf Dress,0,0.0,201701,0,0.13051,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201701,0,1.89555,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201701,0,1.87662,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201701,0,0.6689,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201701,0,0.74314,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201701,0,2.09363,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201701,0,1.81276,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201701,0,1.96153,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201701,0,0.49009,0.0
Ogio Race Golf Shoes,0,0.0,201701,0,0.12246,0.0
insta-bed Neverflat Air Mattress,0,0.0,201701,0,0.82082,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201701,0,1.30941,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201701,0,1.3769,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201701,0,0.98486,0.0
Polar Loop Activity Tracker,0,0.0,201701,0,0.81297,0.0
Pelican Maverick 100X Kayak,0,0.0,201701,0,1.01919,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201701,0,1.64528,0.0
Total Gym 1400,0,0.0,201701,0,1.40687,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201701,0,1.3972,0.0
Titleist Club Glove Travel Cover,0,0.0,201701,0,0.33304,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201701,0,2.19635,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201701,0,0.77866,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201701,0,0.4912,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201701,0,1.7065,0.0
SOLE E35 Elliptical,0,0.0,201701,9,0.23372,9.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201701,1,2.15859,1.0
SOLE E25 Elliptical,0,0.0,201701,37,1.6424,37.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201701,16,1.75395,16.0
adidas Youth Germany Black/Red Away Match Soc,0,0.0,201612,0,1.74775,0.0
Hirzl Women's Soffft Flex Golf Glove,0,0.0,201612,0,1.98279,0.0
Clicgear 8.0 Shoe Brush,0,0.0,201612,0,0.90794,0.0
Team Golf Pittsburgh Steelers Putter Grip,0,0.0,201612,0,1.07097,0.0
Team Golf San Francisco Giants Putter Grip,0,0.0,201612,0,0.66911,0.0
Titleist Pro V1 High Numbers Personalized Gol,0,0.0,201612,0,1.06907,0.0
Under Armour Men's Compression EV SL Slide,0,0.0,201612,1,0.36902,1.0
Bridgestone e6 Straight Distance NFL Tennesse,0,0.0,201612,0,2.06992,0.0
adidas Kids' F5 Messi FG Soccer Cleat,0,0.0,201612,7,1.02966,7.0
Children's heaters,0,0.0,201612,0,0.85179,0.0
Web Camera,0,0.0,201612,0,0.34017,0.0
Dell Laptop,0,0.0,201612,11,1.95814,11.0
Porcelain crafts,0,0.0,201612,0,0.38293,0.0
Sports Books,0,0.0,201612,0,1.89258,0.0
DVDs,0,0.0,201612,0,2.02495,0.0
Industrial consumer electronics,0,0.0,201612,0,1.23958,0.0
Fighting video games,0,0.0,201612,0,0.49693,0.0
Summer dresses,0,0.0,201612,0,0.63749,0.0
Lawn mower,0,0.0,201612,0,1.37326,0.0
Adult dog supplies,0,0.0,201612,0,1.93348,0.0
Rock music,0,0.0,201612,0,0.90555,0.0
Elevation Training Mask 2.0,0,0.0,201612,0,1.93474,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201612,0,2.29056,0.0
Toys,0,0.0,201612,0,0.88181,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201612,0,0.64537,0.0
Bag Boy M330 Push Cart,0,0.0,201612,0,1.65084,0.0
Merrell Women's Grassbow Sport Hiking Shoe,0,0.0,201612,0,0.30304,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201612,0,1.93197,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,0,0.0,201612,0,0.1239,0.0
First aid kit,0,0.0,201612,0,1.91284,0.0
CDs of rock,0,0.0,201612,0,0.56565,0.0
Polar FT4 Heart Rate Monitor,0,0.0,201612,0,1.66417,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201612,0,0.87483,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201612,0,2.14245,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201612,0,0.94829,0.0
The North Face Women's Recon Backpack,0,0.0,201612,0,0.52745,0.0
Smart watch,0,0.0,201612,0,1.9013,0.0
Baby sweater,0,0.0,201612,0,0.36352,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201612,0,0.57943,0.0
Men's gala suit,0,0.0,201612,0,0.87771,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201612,0,1.32253,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201612,0,0.27886,0.0
LIJA Women's Button Golf Dress,0,0.0,201612,0,1.51697,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201612,0,0.65772,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201612,0,1.00156,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201612,0,0.81432,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201612,0,0.61231,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201612,0,0.54514,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201612,0,1.98858,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201612,0,0.63425,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201612,0,1.39713,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201612,0,0.33577,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201612,0,1.07751,0.0
Ogio Race Golf Shoes,0,0.0,201612,0,0.66119,0.0
insta-bed Neverflat Air Mattress,0,0.0,201612,0,1.981,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201612,0,0.95359,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201612,0,2.33412,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201612,0,1.12593,0.0
Polar Loop Activity Tracker,0,0.0,201612,0,1.39702,0.0
Pelican Maverick 100X Kayak,0,0.0,201612,0,0.70154,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201612,0,1.89665,0.0
Total Gym 1400,0,0.0,201612,0,0.25271,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201612,0,0.65336,0.0
Titleist Club Glove Travel Cover,0,0.0,201612,0,2.2673,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201612,0,1.53386,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201612,0,0.33602,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201612,0,1.43634,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201612,0,2.10147,0.0
SOLE E35 Elliptical,0,0.0,201612,4,2.25917,4.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201612,26,1.97993,26.0
SOLE E25 Elliptical,0,0.0,201612,26,0.22458,26.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201612,33,1.98829,33.0
Nike Men's Comfort 2 Slide,0,0.0,201611,0,1.40089,0.0
adidas Youth Germany Black/Red Away Match Soc,0,0.0,201611,0,0.5087,0.0
Team Golf St. Louis Cardinals Putter Grip,0,0.0,201611,6,0.8981,6.0
Under Armour Women's Ignite Slide,0,0.0,201611,0,1.80386,0.0
Nike Men's Deutschland Weltmeister Winners Bl,0,0.0,201611,0,0.33705,0.0
Hirzl Women's Hybrid Golf Glove,0,0.0,201611,0,2.31627,0.0
Glove It Urban Brick Golf Towel,0,0.0,201611,0,1.41586,0.0
Clicgear Rovic Cooler Bag,0,0.0,201611,0,0.13183,0.0
Hirzl Men's Hybrid Golf Glove,0,0.0,201611,0,2.16655,0.0
Bag Boy Beverage Holder,0,0.0,201611,0,1.69494,0.0
Under Armour Men's Tech II T-Shirt,0,0.0,201611,0,1.62016,0.0
Children's heaters,0,0.0,201611,0,0.6163,0.0
Web Camera,0,0.0,201611,0,2.05509,0.0
Dell Laptop,0,0.0,201611,21,1.61255,21.0
Porcelain crafts,0,0.0,201611,0,0.13698,0.0
Sports Books,0,0.0,201611,0,2.16743,0.0
DVDs,0,0.0,201611,0,1.55537,0.0
Industrial consumer electronics,0,0.0,201611,0,1.24236,0.0
Fighting video games,0,0.0,201611,0,0.4281,0.0
Summer dresses,0,0.0,201611,0,0.64577,0.0
Lawn mower,0,0.0,201611,0,0.44585,0.0
Adult dog supplies,0,0.0,201611,0,1.20418,0.0
Rock music,0,0.0,201611,0,1.09312,0.0
Elevation Training Mask 2.0,0,0.0,201611,0,1.67572,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201611,0,1.98714,0.0
Toys,0,0.0,201611,0,1.12951,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201611,0,0.48739,0.0
Bag Boy M330 Push Cart,0,0.0,201611,0,0.30276,0.0
Merrell Women's Grassbow Sport Hiking Shoe,0,0.0,201611,0,0.21319,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201611,0,0.68151,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,0,0.0,201611,0,0.60929,0.0
First aid kit,0,0.0,201611,0,1.30114,0.0
CDs of rock,0,0.0,201611,0,0.67119,0.0
Polar FT4 Heart Rate Monitor,0,0.0,201611,0,2.20486,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201611,0,2.16934,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201611,0,1.21341,0.0
Fitbit The One Wireless Activity & Sleep Trac,0,0.0,201611,0,0.64978,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201611,0,1.41421,0.0
The North Face Women's Recon Backpack,0,0.0,201611,0,1.27365,0.0
Smart watch,0,0.0,201611,0,1.69192,0.0
Baby sweater,0,0.0,201611,0,0.26299,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201611,0,1.15235,0.0
Men's gala suit,0,0.0,201611,0,1.20257,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201611,0,1.60615,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201611,0,2.05488,0.0
LIJA Women's Button Golf Dress,0,0.0,201611,0,0.91998,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201611,0,2.20641,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201611,0,2.14099,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201611,0,2.1517,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201611,0,2.23347,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201611,0,0.46954,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201611,0,1.47669,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201611,0,2.09798,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201611,0,0.46412,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201611,0,1.72536,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201611,0,0.35672,0.0
Ogio Race Golf Shoes,0,0.0,201611,0,0.1629,0.0
insta-bed Neverflat Air Mattress,0,0.0,201611,0,1.99331,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201611,0,0.82302,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201611,0,1.96043,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201611,0,1.54649,0.0
Polar Loop Activity Tracker,0,0.0,201611,0,1.43924,0.0
Pelican Maverick 100X Kayak,0,0.0,201611,0,1.2647,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201611,0,2.19285,0.0
Total Gym 1400,0,0.0,201611,0,0.39719,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201611,0,0.2422,0.0
Titleist Club Glove Travel Cover,0,0.0,201611,0,1.80471,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201611,0,0.96543,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201611,0,0.31604,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201611,0,0.98565,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201611,0,2.09099,0.0
SOLE E35 Elliptical,0,0.0,201611,5,2.17639,5.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201611,4,0.6501,4.0
SOLE E25 Elliptical,0,0.0,201611,3,1.79146,3.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201611,21,1.49299,21.0
adidas Youth Germany Black/Red Away Match Soc,0,0.0,201610,0,2.06531,0.0
LIJA Women's Eyelet Sleeveless Golf Polo,0,0.0,201610,0,1.91191,0.0
Team Golf Tennessee Volunteers Putter Grip,0,0.0,201610,3,1.82599,3.0
Hirzl Women's Soffft Flex Golf Glove,0,0.0,201610,0,1.55442,0.0
adidas Kids' F5 Messi FG Soccer Cleat,0,0.0,201610,0,0.68761,0.0
Children's heaters,0,0.0,201610,0,1.94309,0.0
Web Camera,0,0.0,201610,0,1.82398,0.0
Dell Laptop,0,0.0,201610,14,1.59182,14.0
Porcelain crafts,0,0.0,201610,0,0.61266,0.0
Sports Books,0,0.0,201610,0,1.07806,0.0
DVDs,0,0.0,201610,0,0.26391,0.0
Industrial consumer electronics,0,0.0,201610,0,0.12519,0.0
Fighting video games,0,0.0,201610,0,2.0695,0.0
Summer dresses,0,0.0,201610,0,0.78675,0.0
Lawn mower,0,0.0,201610,0,0.43917,0.0
Adult dog supplies,0,0.0,201610,0,2.20893,0.0
Rock music,0,0.0,201610,0,0.12491,0.0
Elevation Training Mask 2.0,0,0.0,201610,0,0.72263,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201610,0,1.21414,0.0
Toys,0,0.0,201610,0,1.01918,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201610,0,1.54593,0.0
Bag Boy M330 Push Cart,0,0.0,201610,0,1.89209,0.0
Merrell Women's Grassbow Sport Hiking Shoe,0,0.0,201610,0,1.85127,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201610,0,0.13061,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,0,0.0,201610,0,0.66921,0.0
First aid kit,0,0.0,201610,0,1.00932,0.0
CDs of rock,0,0.0,201610,0,1.34947,0.0
Polar FT4 Heart Rate Monitor,0,0.0,201610,0,0.52138,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201610,0,0.38283,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201610,0,1.45713,0.0
Fitbit The One Wireless Activity & Sleep Trac,0,0.0,201610,0,0.88078,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201610,0,0.85455,0.0
The North Face Women's Recon Backpack,0,0.0,201610,0,0.19757,0.0
Smart watch,0,0.0,201610,0,1.06673,0.0
Baby sweater,0,0.0,201610,0,2.33604,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201610,0,1.91606,0.0
Men's gala suit,0,0.0,201610,0,1.95711,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201610,0,1.72173,0.0
LIJA Women's Button Golf Dress,0,0.0,201610,0,1.21408,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201610,0,0.25341,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201610,0,1.48928,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201610,0,0.95579,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201610,0,1.20151,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201610,0,1.78792,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201610,0,1.35943,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201610,0,0.59089,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201610,0,1.36214,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201610,0,2.16826,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201610,0,2.23669,0.0
Ogio Race Golf Shoes,0,0.0,201610,0,1.36108,0.0
insta-bed Neverflat Air Mattress,0,0.0,201610,0,1.17361,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201610,0,0.29201,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201610,0,2.04571,0.0
Polar Loop Activity Tracker,0,0.0,201610,0,0.10417,0.0
Pelican Maverick 100X Kayak,0,0.0,201610,0,1.83822,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201610,0,0.51667,0.0
Total Gym 1400,0,0.0,201610,0,0.55299,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201610,0,1.00966,0.0
Titleist Club Glove Travel Cover,0,0.0,201610,0,1.0763,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201610,0,1.24433,0.0
